,project name,Commit ID,commit_message,Maintenance,Testing,Feature Add,Bug fix,Documentation,Clean up,Build,Refactoring,Indentation,Token Replace,Source Control,Cross,Legal,Debug,Module Remove,Module Move,Rename,Versioning,Merge,Initialization,Internationalization,Data,Module Add,categories
77,apache-commons-compress,ce9e0cefd5be63ca46ff45460464d0d391d037db,"fixed line endings
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
78,apache-commons-compress,f538f38bd4db41349fb8f753ec17850861de5e0e,"avoid overflow when resizing
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
79,apache-commons-compress,2be44aa3a18c19f675c68e385e6ff86b3fde79bf,"Add @SuppressWarnings(""resource"").",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
80,apache-commons-compress,d5aa050a642409fab36805b2296a99e8e5ce8449,[COMPRESS-362] Bullet-proof code using try-with-resources statements.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
81,apache-commons-compress,cbdc8bf4c769d76565610c23714a8f87f65f3f05,"COMPRESS-68 Filename suffix mappings for compression formats

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@761492 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
82,apache-commons-compress,4d9b92a6741c03c43a6dbae23238a75f462bdb39,"Re-made StreamCompressor public.

Unfortunately the createDeferred method was hiding this class from the client code. When
createDeferred was made private, client needs StreamCompressor

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1649149 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
83,apache-commons-compress,4ac67bf326c1494126161b18612bb62975246ab2,"avoid returning 0 from read(b, off, len)

while debugging what seemed to be a bug inside the compress antlib it
looks as if BufferedInputStream would translate a 0 return value into
EOF.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
84,apache-commons-compress,0456186eaa76e12cc885fa4aaef72e0c654075d0,"support reading of long file names in AR archives that use the BSD variant.  COMPRESS-144

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1154877 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
85,apache-commons-compress,2f3b09fbea77594a315edafe020f2dea7ba77820,"add a test that verifies ZipArchiveOutputStream now creates a ZIP64 extension extra field if the offset of a LFH exceeds 4GB.  COMPRESS-150

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/branches/zip64@1152298 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
86,apache-commons-compress,177483e50a1b5482fe3039cb0546471e717b4250,"Remove unused code

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@765021 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
87,apache-commons-compress,0299191ff40323d4b0c6c4e997571cd365942f96,"Bzip2CompressorInputStream never called count() - reported by Lasse Collin

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1154818 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
88,apache-commons-compress,fdac1475918e93444b08a024d096b4ec39d6733d,"TarArchiveOutputStream's getBytesWritten doesn't work.  COMPRESS-160

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1187874 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
89,apache-commons-compress,b4805bb1f3ed74ff260e73f571195102f435f55d,"COMPRESS-334 alterantive fix
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
90,apache-commons-compress,a6fbdae7e9d765ba175374c78050dc391ddb1cb5,"support writing big files using star extensions.  COMPRESS-165.  Patch by John Kodis.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1211892 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
91,apache-commons-compress,2d858d5c7cc30313c9c3c8ef4a5e8d34d67a395e,"COMPRESS-114 Fix name round-trip problem

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@945189 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
92,apache-commons-compress,5f99a51d41c0e8ab7359608806ce977d9419c248,"don't duplicate the 'do I need zip64' check when creating central directory headers

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1648164 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
93,apache-commons-compress,f7e0a4a0212424edd1765d1abe66772af069dafb,"add lazy matching to LZ77 compressors
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
94,apache-commons-configuration,9d84f5ad707cc7a258d5b11ba3a0ea2615f92a13,"[CONFIGURATION-200] Provided a specialized size() implementation for DynamicCombinedConfiguration.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/configuration/trunk@1643923 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
95,apache-commons-configuration,d042d3592e7be9e7c0f9ebb0f1ac8f12db6419ee,"[CONFIGURATION-626] Deprecated getArray() method.

Added a comment that the same functionality is available by the
generic get() method in a type-safe way.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/configuration/trunk@1744957 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
96,apache-commons-configuration,40ce05bcd36af111697b4421e00cab34d45c81ac,"[CONFIGURATION-200] Provided a specialized size() implementation for BaseConfiguration.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/configuration/trunk@1643922 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
97,apache-commons-configuration,79f49696acf4b1f70e1921c754be96e2765e35cf,"Added EventListener interface.

This is a generic interface for reacting on all kinds of events generated by
the [configuration] library.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/configuration/trunk@1596015 13f79535-47bb-0310-9956-ffa450edef68
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
98,apache-commons-configuration,8309cfcc1a5abf48ddbee03436c0fd4f15ec4945,"[CONFIGURATION-653] Added @since tags.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/configuration/trunk@1785888 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
99,apache-commons-csv,6a34b823c807325bc251ef43c66c307adcd947b8,"[CSV-68] Use the Builder pattern for CSVFormat.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1409449 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
100,apache-commons-csv,15b4e3f539544bb09da2263bf195897e001714cd,"Sort members alphabetically

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1512606 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Refactoring']
101,apache-commons-csv,8a5f777a0e1fc896ba6de71c7af68b32dda2cc39,"CSVParser JavaDoc should be about using the CSVParser and not how to customize CSVFormats. Customizing CSVFormats is subject of CSVFormat JavaDoc.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1522836 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
102,apache-commons-csv,71c209fdced0f167cb8b322cf39abebafc963f63,"Add final modifier to method parameters.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1743529 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
103,apache-commons-csv,bb7d696218902c8b0709be066032162db588628d,"Javadoc.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1397771 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
104,apache-commons-csv,88a7e755e61ea5129f0f50b3ec04605cc492b457,"CSV-113 Check whether ISE/IAE are being used appropriately

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1593148 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Bug fix', 'Maintenance']"
105,apache-commons-csv,c473d87f236ce5cba4c7e0b2f4c788c1cb91f013,"The charset can be null and will default to UTF-8.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1578191 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Bug fix', 'Maintenance']"
106,apache-commons-csv,0833f45bffd40f44ba6f294d84e9bac8a9ba0a37,"CSV-87 CSVParser.getRecords() returns null rather than empty List at EOF

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1305692 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
107,apache-commons-csv,8033a710b00d911882385ed604a7ad423716758b,"Rename local variables to make them easier to read
l (ell) looks rather like 1 (one)

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1300540 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Token Replace']
108,apache-commons-csv,1533facb1986631465467af2475ae9df1ed5a8be,"When withHeader is set to any non-null value, the first record is the first <em>data</em> record, not the header record.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/csv/trunk@1508612 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
109,apache-commons-dbcp,7b9fba0be5f9ae7daf55d995b980646838f8975e,"Fix Java 9 nag and ensure all possible exceptions are handled
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Bug fix', 'Maintenance']"
110,apache-commons-dbcp,ae631881af2807ac5aac8fa60399d48aa77dff30,"Fixed javadoc typo.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/dbcp/trunk@1693836 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
111,apache-commons-dbcp,4475a0022d22d7a0433983546f89e7f58c713382,"Fix DBCP-453
Ensure that setSoftMinEvictableIdleTimeMillis is used when working with BasicDataSource.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/dbcp/trunk@1735434 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
112,apache-commons-io,1b4e77faebd6a9c43fc57a6aeefb605c9188acfe,"IO-74 Rename RegexFilter to RegexFileFilter to conform to the naming convention of other implementations

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@584359 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Token Replace']
113,apache-commons-io,d330a6819d27f86340f6ff0fa264d6516c2ab96f,"IO-94 - Re-name MockInputStream/MockReader to NullInputStream/NullReader

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/io/trunk@463529 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Token Replace']"
114,apache-commons-io,91e47f76a97d4e549a92f0a01137529e9bee257f,"IO-129 Add a configurable option to close the OutputStream - patch from Jukka Zitting

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@584746 13f79535-47bb-0310-9956-ffa450edef68
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
115,apache-commons-io,de71c0e40599310d519cc4da8d217e67ca38847a,"Clearify behavior of StringBuilderWriter constructor for null inputs

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@1681000 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
116,apache-commons-io,70f378cc6a7f889343de61b6d2d4b95ec339740e,"Removed System.out calls.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/io/trunk@140464 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Documentation', 'Clean up']"
117,apache-commons-io,03027d8ff28929e3e5a618a31e9bcab0c90d0c0b,"[IO-353] Add API IOUtils.copy(InputStream, OutputStream, int).

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@1402280 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
118,apache-commons-io,3e300278eca4c60bc35f9784e20e1bdb0bc8f0e7,"Added default encoding variants for 6 methods in FileUtils. See: #IO-108

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/io/trunk@491112 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
119,apache-commons-io,8a1529917f7aa5604fbdaa689b086c04848779af,"IO-162 Refactor lenient processing - simplifies the code and avoids reprocessing the stream

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@1004871 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Maintenance', 'Refactoring']"
120,apache-commons-io,2e2da038149e9c50bd92aae86378e4e5a10ca0a8,"removed final from 2 Utils to fit the XxxUtils pattern


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/io/trunk@140579 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
121,apache-commons-io,d8d63554f59c74fe44ded336129a6bf23080dd12,"IO-242: Pre- and post-processing support for ProxyReader/Writer

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@933964 13f79535-47bb-0310-9956-ffa450edef68
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Maintenance', 'Feature Add']"
122,apache-commons-io,d4b1074bcb41724ebc3acafac9feba0294428560,"removed deprecated methods from IOUtils


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/io/trunk@140460 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
123,apache-commons-io,dc5bb1187f027d3b9cdc70d3517c442d7b4c45ef,"IO-56,IO-70 - FileDeleteStrategy / FileCleaner
- FileDeleteStrategy is a strategy for handling file deletion and can be used as a calback in FileCleaner
- Together these allow FileCleaner to do a forceDelete to kill directories and provide hooks for secure delete

git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/io/trunk@439102 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
124,apache-commons-io,4f8452880afc3fbedeb1f16e1b72035c9305be30,"Add support for Charset encoding (already supports String)

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/io/trunk@1470213 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
125,apache-commons-jcs,9fc3d64ccfa951f10ee987e0be97d6189e055de9,"Cleanup

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/jcs/trunk@1764780 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
126,apache-commons-jcs,7f1ab60f7c1a30eb09cb06f23d6f010e3a187274,"Fix removal of items from group cache, added several tests

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/jcs/trunk@1702493 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance', 'Bug fix']"
127,apache-commons-jcs,847320656335f3ee30378d43c102d3a809b3bad5,"JCS-181 Update dependency to httpclient 4.5.3

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/jcs/trunk@1809537 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Build']
128,apache-commons-jexl,383ad1f052ce37d30009b16db1a3c8849c2e898e,"Javadoc

git-svn-id: https://svn-us.apache.org/repos/asf/commons/proper/jexl/branches/2.0@803076 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
129,apache-commons-jexl,e96cc962f1377ac5134f5dcde7969bf565079b7d,"JEXL-217: protect tryInvoke in the same try/catch as invoke

git-svn-id: https://svn-us.apache.org/repos/asf/commons/proper/jexl/trunk@1758541 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
130,apache-commons-jexl,aba2c83280d95298faaa758a481d3cc82a17515a,"JEXL-216:
Use r/w lock on cache, busy-flag logic on parser (parser is not reentrant, create a temp one if busy)

git-svn-id: https://svn-us.apache.org/repos/asf/commons/proper/jexl/trunk@1786352 13f79535-47bb-0310-9956-ffa450edef68
",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Refactoring', 'Feature Add']"
131,apache-commons-jexl,08b89d6670e1a63eaf518b3478576ad31523f587,"JEXL-123:
Refactored Introspector, ClassMap and MethodKey: simplified class, removed method, use lock and ConcurrentHashMap;
Removed parser classes from cobertura report;
Aligned pom with 2.1;

git-svn-id: https://svn-us.apache.org/repos/asf/commons/proper/jexl/trunk@1212995 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Build', 'Refactoring', 'Clean up']"
132,apache-commons-net,734fd158d165d1b4d4d631037a8481c70e38f41c,"NET-394 Are the sendUntaggedCommand() methods needed?
Renamed the method as sendData(), as it's not a command.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1086051 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Token Replace', 'Clean up']"
133,apache-commons-net,c773b26e733cec41d815bf055871e51e4c69c67e,"Javadoc fix (NET-407)

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1793530 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
134,apache-commons-net,baec3f0f99abd5d3f4f1d6b033aba0e39b323241,"NET-264 Telnet spyStream NullPointerException

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/branches/NET_2_0@942955 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
135,apache-commons-net,e02aa9a89a39e0c8277fc6c7585c441f87427f2d,"NET-416 Increasing sub-negotiation message holder array size

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1196034 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
136,apache-commons-net,1382c2c056507a001a189872ea72b47ccb70f5df,"Fix and test case for NET-290

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/branches/NET_2_0@920258 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
137,apache-commons-net,e759649cdd49383c850d9d38eba21d0aab4df930,"Ensure __cslDebug is always updated

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1787166 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Maintenance', 'Bug fix']"
138,apache-commons-net,e2c979909b4486962e5fab150e615f66bd46164c,"Update to use mdtmFile

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1644402 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Maintenance', 'Clean up']"
139,apache-commons-net,b01c2afa2100a8086363a12041afa9b341f8f8f0,"Javadoc

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1489527 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
140,apache-commons-net,e0aba3e6ccb8166991907ec82e38a58378af9b12,"Implement retry for temporary failures

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1648414 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
141,apache-commons-net,45c80e3aae8710e386a4f7560d45ca1f14e5b5f8,"Alternative password input methods

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1737842 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
142,apache-commons-net,544ee2f2a732236a0afe1b375101ec5825927bc7,"Remove deprecated method

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1079596 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
143,apache-commons-net,51b6ca9fbf996f3caf44f0da750ff800fa7a2204,"Better handling of unparseable articles

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1080842 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
144,apache-commons-net,d219afb072c0786e1195479d9bf1731ad8c6da1f,"NET-564 FTPFile.toFormattedString - allow specification of TimeZone for display

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1644380 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
145,apache-commons-net,b43ac62dccc9b4ce2033709aab0a78e1171f3072,"No code change; split RE so separators are more clearly identified

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/net/trunk@1652600 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Indentation']
